"('BeanDefinitionLoader.java', 'org.springframework.boot.BeanDefinitionLoader', 'isComponent', '.*\\$_.*closure.*', 'com.ewolff.user_registration.RegistrationApplication')","[499, 529]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'messageConverters')","[2611234, 2611896, 2682807, 2683482, 2753048, 2753710, 2826045, 2826720, 2881454, 2881960, 2937262, 2937768, 3034830, 3035766, 3134724, 3135660, 3262492, 3263716, 3363092, 3364028, 3506089, 3507012, 3507937, 3579442]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'registerNewUser(com.ewolff.user_registration.service.RegistrationServiceUnitTest)')","[244, 420]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK53')","[3034564, 3035500, 3134458, 3135394, 3262142, 3263366, 3362826, 3363762, 3505830, 3506746, 3507678, 3579071]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK5')","[2944650, 2945738, 3044544, 3045632, 3144448, 3145872, 3272912, 3274000, 3373179, 3374248, 3375327, 3516884]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK12')","[2951660, 2952596, 3051554, 3052490, 3153618, 3154842, 3279922, 3280858, 3383590, 3384507, 3385438, 3521633]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'codahaleMetricWriter')","[1145724, 1146486, 1147248, 1148010, 1148772, 1149534, 1190096, 1190873, 1191650, 1192427, 1193204, 1193981, 1233784, 1234546, 1235308, 1236070, 1236832, 1237594, 1279480, 1280257, 1281034, 1281811, 1282588, 1283365, 1324518, 1325280, 1326042, 1326804, 1327566, 1328328, 1371638, 1372415, 1373192, 1373969, 1374746, 1375523, 1418128, 1418890, 1419652, 1420414, 1421176, 1421938, 1466672, 1467449, 1468226, 1469003, 1469780, 1470557, 1514614, 1515376, 1516138, 1516900, 1517662, 1518424, 1563158, 1563935, 1564712, 1565489, 1566266, 1567043, 1611100, 1611862, 1612624, 1613386, 1614148, 1614910, 1661168, 1661945, 1662722, 1663499, 1664276, 1665053, 1711436, 1712213, 1712990, 1713767, 1714544, 1715321, 1765176, 1765968, 1766760, 1767552, 1768344, 1769136, 1817624, 1818386, 1819148, 1819910, 1820672, 1821434, 1875596, 1876373, 1877150, 1877927, 1878704, 1879481, 1933150, 1933912, 1934674, 1935436, 1936198, 1936960, 1991122, 1991899, 1992676, 1993453, 1994230, 1995007, 2048676, 2049438, 2050200, 2050962, 2051724, 2052486, 2110920, 2111697, 2112474, 2113251, 2114028, 2114805, 2172830, 2173592, 2174354, 2175116, 2175878, 2176640, 2239646, 2240423, 2241200, 2241977, 2242754, 2243531, 2306218, 2306980, 2307742, 2308504, 2309266, 2310028, 2374358, 2375135, 2375912, 2376689, 2377466, 2378243, 2442280, 2443042, 2443804, 2444566, 2445328, 2446090, 2511944, 2512721, 2513498, 2514275, 2515052, 2515829, 2581420, 2582182, 2582944, 2583706, 2584468, 2585230, 2652408, 2653185, 2653962, 2654739, 2655516, 2656293, 2723234, 2723996, 2724758, 2725520, 2726282, 2727044, 2795646, 2796423, 2797200, 2797977, 2798754, 2799531, 2858660, 2859242, 2859824, 2860406, 2860988, 2861570, 2914468, 2915050, 2915632, 2916214, 2916796, 2917378, 2994522, 2995610, 2996698, 2997786, 2998874, 2999962, 3094416, 3095504, 3096592, 3097680, 3098768, 3099856, 3209788, 3211212, 3212636, 3214060, 3215484, 3216908, 3322784, 3323872, 3324960, 3326048, 3327136, 3328224, 3446603, 3447677, 3448751, 3449811, 3450885, 3451959, 3453019, 3454093, 3455167, 3551620, 3553128, 3554636]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$setBeanFactory$7')","[2940792, 2941728, 2949900, 2950875, 2951850, 2952786, 2955746, 2956682, 3000898, 3001834, 3006818, 3007832, 3008846, 3009782, 3022788, 3023724, 3024660, 3025596, 3030892, 3031828, 3032764, 3033778, 3034792, 3035728, 3041192, 3042128, 3049794, 3050769, 3051744, 3052680, 3055640, 3056576, 3100792, 3101728, 3106712, 3107726, 3108740, 3109676, 3122682, 3123618, 3124554, 3125490, 3130786, 3131722, 3132658, 3133672, 3134686, 3135622, 3140726, 3141950, 3151318, 3152593, 3153868, 3155092, 3158964, 3160188, 3218132, 3219356, 3225876, 3227202, 3228528, 3229752, 3246742, 3247966, 3249190, 3250414, 3257342, 3258566, 3259790, 3261116, 3262442, 3263666, 3270066, 3271002, 3278162, 3279137, 3280112, 3281048, 3284008, 3284944, 3329160, 3330096, 3335080, 3336094, 3337108, 3338044, 3351050, 3351986, 3352922, 3353858, 3359154, 3360090, 3361026, 3362040, 3363054, 3363990, 3368964, 3369886, 3370812, 3380900, 3381860, 3382825, 3383775, 3384697, 3385623, 3389519, 3390441, 3391367, 3456079, 3457001, 3457927, 3464807, 3465805, 3466809, 3467797, 3468719, 3469645, 3488354, 3489276, 3490202, 3491114, 3492036, 3492962, 3500302, 3501224, 3502150, 3503062, 3504060, 3505064, 3506052, 3506974, 3507900, 3514940, 3520548, 3521898, 3524596, 3555932, 3560032, 3561436, 3571077, 3572373, 3576689, 3577985, 3579389]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$thymeleafResourceResolver$2')","[3026304, 3027394, 3028484, 3029574, 3126198, 3127288, 3128378, 3129468, 3251338, 3252764, 3254190, 3255616, 3354566, 3355656, 3356746, 3357836, 3493652, 3494718, 3495804, 3496866, 3497932, 3499018, 3573351, 3574861]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qtest-classes\\E', 'test-classes')","[879, 1386, 1947, 2501]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK46')","[3026418, 3027508, 3028598, 3029688, 3126312, 3127402, 3128492, 3129582, 3251488, 3252914, 3254340, 3255766, 3354680, 3355770, 3356860, 3357950, 3493763, 3494832, 3495915, 3496977, 3498046, 3499129, 3573510, 3575020]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK45')","[3026228, 3027318, 3028408, 3029498, 3126122, 3127212, 3128302, 3129392, 3251238, 3252664, 3254090, 3255516, 3354490, 3355580, 3356670, 3357760, 3493578, 3494642, 3495730, 3496792, 3497856, 3498944, 3573245, 3574755]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qcom\\E', 'com')","[929, 1437, 1998, 2551, 3101, 3651, 4201, 4709, 5262, 5812, 6320, 6873, 7423, 7973, 8481, 9042, 9603, 10156]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK40')","[3020608, 3021622, 3120502, 3121516, 3243890, 3245216, 3348870, 3349884, 3485216, 3486210, 3487218, 3569461]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'gaugeService')","[1330414, 1331126, 1377650, 1378376, 1424024, 1424736, 1425448, 1426160, 1472684, 1473410, 1474136, 1474862, 1520510, 1521222, 1521934, 1522646, 1569170, 1569896, 1570622, 1571348, 1616996, 1617708, 1618420, 1619132, 1667180, 1667906, 1668632, 1669358, 1717448, 1718174, 1718900, 1719626, 1771304, 1772044, 1772784, 1773524, 1823520, 1824232, 1824944, 1825656, 1881608, 1882334, 1883060, 1883786, 1939046, 1939758, 1940470, 1941182, 1997134, 1997860, 1998586, 1999312, 2054572, 2055284, 2055996, 2056708, 2116932, 2117658, 2118384, 2119110, 2178726, 2179438, 2180150, 2180862, 2245658, 2246384, 2247110, 2247836, 2312114, 2312826, 2313538, 2314250, 2380370, 2381096, 2381822, 2382548, 2448176, 2448888, 2449600, 2450312, 2517956, 2518682, 2519408, 2520134, 2587316, 2588028, 2588740, 2589452, 2658420, 2659146, 2659872, 2660598, 2729130, 2729842, 2730554, 2731266, 2801658, 2802384, 2803110, 2803836, 2863164, 2863708, 2864252, 2864796, 2918972, 2919516, 2920060, 2920604, 3002884, 3003896, 3004908, 3005920, 3102778, 3103790, 3104802, 3105814, 3220730, 3222054, 3223378, 3224702, 3331146, 3332158, 3333170, 3334182, 3458950, 3459949, 3460948, 3461934, 3462933, 3463932, 3557387, 3558789]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Quser_registration\\E', 'user_registration')","[1029, 1539, 2100, 2651, 3201, 3751, 4301, 4811, 5362, 5912, 6422, 6973, 7523, 8073, 8583, 9144, 9705, 10256]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK6')","[2944764, 2945852, 3044658, 3045746, 3144598, 3146022, 3273026, 3274114, 3373290, 3374362, 3375438, 3517043]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$setBeanFactory$10')","[3026380, 3027470, 3028560, 3029650, 3126274, 3127364, 3128454, 3129544, 3251438, 3252864, 3254290, 3255716, 3354642, 3355732, 3356822, 3357912, 3493726, 3494794, 3495878, 3496940, 3498008, 3499092, 3573457, 3574967]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$setBeanFactory$16')","[2957656, 2959276, 2960896, 2962516, 2964136, 2965756, 2967376, 2968996, 2970616, 2972236, 2973856, 2975476, 2977096, 2978716, 2980336, 2981956, 2983576, 2985196, 2986816, 2988436, 3057550, 3059170, 3060790, 3062410, 3064030, 3065650, 3067270, 3068890, 3070510, 3072130, 3073750, 3075370, 3076990, 3078610, 3080230, 3081850, 3083470, 3085090, 3086710, 3088330, 3161462, 3163586, 3165710, 3167834, 3169958, 3172082, 3174206, 3176330, 3178454, 3180578, 3182702, 3184826, 3186950, 3189074, 3191198, 3193322, 3195446, 3197570, 3199694, 3201818, 3285918, 3287538, 3289158, 3290778, 3292398, 3294018, 3295638, 3297258, 3298878, 3300498, 3302118, 3303738, 3305358, 3306978, 3308598, 3310218, 3311838, 3313458, 3315078, 3316698, 3392316, 3393905, 3395514, 3397092, 3398681, 3400290, 3401868, 3403457, 3405066, 3406644, 3408233, 3409842, 3411420, 3413009, 3414618, 3416196, 3417785, 3419394, 3420972, 3422561, 3424170, 3425748, 3427337, 3428946, 3430524, 3432113, 3433722, 3435300, 3436889, 3438498, 3525945, 3528195, 3530445, 3532695, 3534945, 3537195, 3539445, 3541695, 3543945, 3546195]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$jacksonObjectMapper$0')","[3032574, 3033588, 3132468, 3133482, 3259540, 3260866, 3360836, 3361850, 3502877, 3503870, 3504879, 3577720]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$traceRepository$0')","[3008580, 3009516, 3108474, 3109410, 3228178, 3229402, 3336842, 3337778, 3467538, 3468453, 3469386, 3561065]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK37')","[3018658, 3019633, 3118552, 3119527, 3241340, 3242615, 3346920, 3347895, 3482341, 3483297, 3484266, 3568111]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK9')","[2949748, 2950723, 3049642, 3050617, 3151118, 3152393, 3278010, 3278985, 3380752, 3381708, 3382677, 3520336]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'appendCharset')","[2068222, 2068984, 2130849, 2131626, 2192376, 2193138, 2259575, 2260352, 2325764, 2326526, 2394287, 2395064, 2461826, 2462588, 2531873, 2532650, 2600966, 2601728, 2672337, 2673114, 2742780, 2743542, 2815575, 2816352, 2873610, 2874192, 2929418, 2930000, 3020875, 3021889, 3120769, 3121783, 3244241, 3245567, 3349137, 3350151, 3485476, 3486477, 3487478, 3569833]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'multipartResolver')","[2754372, 2755084, 2827395, 2828121, 2882466, 2883010, 2883554, 2884098, 2938274, 2938818, 2939362, 2939906, 3036664, 3037676, 3038688, 3039700, 3136558, 3137570, 3138582, 3139594, 3264890, 3266214, 3267538, 3268862, 3364926, 3365938, 3366950, 3367962, 3508812, 3509808, 3510810, 3511796, 3512792, 3513794, 3580685, 3582087]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'layoutDialect')","[2069746, 2070408, 2132403, 2133078, 2193900, 2194562, 2261129, 2261804, 2327288, 2327950, 2395841, 2396516, 2463350, 2464012, 2533427, 2534102, 2602490, 2603152, 2673891, 2674566, 2744304, 2744966, 2817129, 2817804, 2874774, 2875280, 2930582, 2931088, 3022826, 3023762, 3122720, 3123656, 3246792, 3248016, 3351088, 3352024, 3488391, 3489314, 3490239, 3571130]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$setBeanFactory$9')","[2944612, 2945700, 2989904, 2990992, 2992080, 2993168, 2994180, 2995268, 2996356, 2997444, 2998532, 2999620, 3044506, 3045594, 3089798, 3090886, 3091974, 3093062, 3094074, 3095162, 3096250, 3097338, 3098426, 3099514, 3144398, 3145822, 3203742, 3205166, 3206590, 3208014, 3209338, 3210762, 3212186, 3213610, 3215034, 3216458, 3272874, 3273962, 3318166, 3319254, 3320342, 3321430, 3322442, 3323530, 3324618, 3325706, 3326794, 3327882, 3373142, 3374210, 3375290, 3439928, 3440995, 3442076, 3443136, 3444203, 3445284, 3446270, 3447335, 3448418, 3449478, 3450543, 3451626, 3452686, 3453751, 3454834, 3516831, 3548233, 3549741, 3551143, 3552651, 3554159]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'dataSource')","[61474, 62136, 71279, 71954, 81000, 81662, 92129, 92804, 103200, 103862, 115753, 116428, 128276, 128938, 140829, 141504, 153352, 154014, 167229, 167904, 181102, 181764, 197203, 197878, 213344, 214006, 231669, 232344, 250078, 250740, 270627, 271302, 291304, 291966, 314077, 314752, 337022, 337684, 362019, 362694, 387232, 387894, 414453, 415128, 441934, 442596, 471379, 472054, 501128, 501790, 530573, 531248, 560322, 560984, 589767, 590442, 619516, 620178, 648961, 649636, 678710, 679372, 710379, 711054, 742396, 743058, 776289, 776964, 810574, 811236, 846691, 847366, 883244, 883906, 920885, 921560, 958992, 959654, 996633, 997308, 1034740, 1035402, 1073905, 1074580, 1113566, 1114228, 1157303, 1157978, 1201626, 1202288, 1246687, 1247362, 1292360, 1293022, 1338845, 1339520, 1385970, 1386632, 1433879, 1434554, 1482456, 1483118, 1530365, 1531040, 1578942, 1579604, 1628375, 1629050, 1678643, 1679318, 1731748, 1732436, 1785466, 1786128, 1842803, 1843478, 1900992, 1901654, 1958329, 1959004, 2016518, 2017180, 2078127, 2078802, 2140672, 2141334, 2206853, 2207528, 2274060, 2274722, 2341565, 2342240, 2410122, 2410784, 2479151, 2479826, 2549262, 2549924, 2619615, 2620290, 2691076, 2691738, 2762853, 2763528, 2834122, 2834628, 2889930, 2890436, 2948546, 2949052, 3048440, 3048946, 3149544, 3150206, 3276808, 3277314, 3379075, 3379569, 3380074, 3519370]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '([\\s\\S]*)\\((.*)\\)', 'doNotRegisterExistingUser(com.ewolff.user_registration.service.RegistrationServiceUnitTest)')","[221, 398]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$multipartResolver$0')","[3036588, 3037600, 3038612, 3039624, 3136482, 3137494, 3138506, 3139518, 3264790, 3266114, 3267438, 3268762, 3364850, 3365862, 3366874, 3367886, 3508738, 3509732, 3510736, 3511722, 3512716, 3513720, 3580579, 3581981]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK39')","[3020646, 3021660, 3120540, 3121554, 3243940, 3245266, 3348908, 3349922, 3485253, 3486248, 3487255, 3569514]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$metricRepository$0')","[3000746, 3001682, 3100640, 3101576, 3217932, 3219156, 3329008, 3329944, 3455931, 3456849, 3457779, 3555720]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$jdbcTemplate$0')","[2940640, 2941576, 3041040, 3041976, 3140526, 3141750, 3269914, 3270850, 3368816, 3369734, 3370664, 3514728]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'containsAutoConfiguredDataSource')","[62848, 63560, 72680, 73406, 82374, 83086, 93530, 94256, 104574, 105286, 117154, 117880, 129650, 130362, 142230, 142956, 154726, 155438, 168630, 169356, 182476, 183188, 198604, 199330, 214718, 215430, 233070, 233796, 251452, 252164, 272028, 272754, 292678, 293390, 315478, 316204, 338396, 339108, 363420, 364146, 388606, 389318, 415854, 416580, 443308, 444020, 472780, 473506, 502502, 503214, 531974, 532700, 561696, 562408, 591168, 591894, 620890, 621602, 650362, 651088, 680084, 680796, 711780, 712506, 743770, 744482, 777690, 778416, 811948, 812660, 848092, 848818, 884618, 885330, 922286, 923012, 960366, 961078, 998034, 998760, 1036114, 1036826, 1075306, 1076032, 1114940, 1115652, 1158704, 1159430, 1203000, 1203712, 1248088, 1248814, 1293734, 1294446, 1340246, 1340972, 1387344, 1388056, 1435280, 1436006, 1483830, 1484542, 1531766, 1532492, 1580316, 1581028, 1629776, 1630502, 1680044, 1680770, 1733176, 1733916, 1786840, 1787552, 1844204, 1844930, 1902366, 1903078, 1959730, 1960456, 2017892, 2018604, 2079528, 2080254, 2142046, 2142758, 2208254, 2208980, 2275434, 2276146, 2342966, 2343692, 2411496, 2412208, 2480552, 2481278, 2550636, 2551348, 2621016, 2621742, 2692450, 2693162, 2764254, 2764980, 2835172, 2835716, 2890980, 2891524, 2950015, 2950990, 3049909, 3050884, 3151469, 3152744, 3278277, 3279252, 3381012, 3381975, 3382937, 3520708]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$STATICHOOK34')","[3011806, 3012986, 3014166, 3015346, 3016526, 3017706, 3111700, 3112880, 3114060, 3115240, 3116420, 3117600, 3232400, 3233940, 3235480, 3237020, 3238560, 3240100, 3340068, 3341248, 3342428, 3343608, 3344788, 3345968, 3472123, 3473285, 3474453, 3475603, 3476765, 3477933, 3479083, 3480245, 3481413, 3563539, 3565169, 3566799]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$auditListener$2')","[2944536, 2945624, 3044430, 3045518, 3144298, 3145722, 3272798, 3273886, 3373068, 3374134, 3375216, 3516725]"
